SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
35007622,7540204,D01,7.75,,4.0,7.4,,,,,,,6
2038690,7340115,D01,7.75,,9.0,7.4,,,,,,,1
2014768,7480201,A00,,,,7.0,,,,8.0,8.0,,0
42003704,7340122,D01,5.8,,8.2,8.5,,,,,,,1
2034892,7340115,A00,,,,7.25,,,,7.75,8.6,,1
55003983,7480201,D01,8.0,,7.4,8.0,,,,,,,0
2045414,7510301,A00,,,,7.4,,,,5.75,6.25,,5
41001258,7340120,A00,,,,8.25,,,,7.25,8.2,,1
2020042,7810201,D01,8.0,,6.4,6.5,,,,,,,4
2072790,7340201,D01,7.0,,9.2,7.6,,,,,,,2
2063876,7220204,A01,,,7.2,7.5,,,,6.6,,,8
2035565,7480202,A00,,,,6.25,,,,6.25,7.2,,0
2045365,7340101,A00,,,,7.5,,,,8.5,6.0,,1
2041025,7480201,D01,7.0,,7.2,8.6,,,,,,,0
2064719,7510203,A01,,,7.4,7.25,,,,8.2,,,5
40000522,7340115,A00,,,,7.5,,,,8.25,7.6,,1
43005142,7340201,A00,,,,7.0,,,,8.75,7.8,,2
39010240,7340301,D01,6.75,,8.6,7.8,,,,,,,2
48014344,7340205,D01,4.8,,6.8,6.5,,,,,,,2
2023900,7540101,A00,,,,8.0,,,,6.75,7.4,,7
41009233,7510303,D01,6.4,,7.2,6.5,,,,,,,5
46002428,7340201,D01,8.5,,7.2,7.4,,,,,,,2
2053473,7810201,D01,7.25,,8.4,7.8,,,,,,,4
40014544,7380107,A01,,,7.6,8.25,,,,6.6,,,8
37008326,7460108,D07,,,7.6,8.0,,,,,6.0,,0
52008377,7510301,A00,,,,5.75,,,,7.25,7.6,,5
2048269,7480201,D01,9.0,,7.8,8.0,,,,,,,0
2042371,7380107,D15,7.5,4.4,7.5,,,,,,,,8
2063863,7510203,A01,,,8.8,5.25,,,,7.6,,,5
46009371,7380107,A01,,,8.4,7.4,,,,7.75,,,8
2017429,7810201,A00,,,,6.0,,,,7.5,7.4,,4
48004434,7340115,A00,,,,7.75,,,,8.0,7.4,,1
43001542,7340101,A00,,,,7.5,,,,6.75,8.0,,1
2033053,7810202,D01,7.25,,7.2,8.8,,,,,,,4
40012448,7510203,D01,5.2,,5.8,6.25,,,,,,,5
2088059,7480202,A01,,,7.2,7.2,,,,6.5,,,0
37012349,7340115,D01,7.2,,7.6,8.0,,,,,,,1
53003900,7810201,D01,6.8,,7.2,8.25,,,,,,,4
48003736,7510202,D01,5.0,,5.8,6.5,,,,,,,5
55011354,7510202,D01,6.6,,7.0,6.5,,,,,,,5
2054808,7340201,A00,,,,7.0,,,,6.75,8.2,,2
60000847,7340101,D01,7.0,,7.0,8.25,,,,,,,1
48025962,7540101,A00,,,,6.75,,,,8.25,7.6,,7
35010883,7220201,D01,8.75,,9.2,7.2,,,,,,,8
2073600,7340123,D01,7.8,,7.0,7.0,,,,,,,3
37014955,7380107,D01,7.5,,6.6,8.0,,,,,,,8
49006999,7540101,A00,,,,9.0,,,,8.25,7.75,,7
2012054,7480201,D07,,,7.4,7.75,,,,,9.0,,0
40004229,7810201,D01,8.0,,6.6,7.2,,,,,,,4
44009505,7850101,A00,,,,8.0,,,,7.5,7.75,,7
44012034,7540101,A00,,,,8.75,,,,8.0,7.0,,7
38008991,7810201,D15,6.75,4.4,7.0,,,,,,,,4
2043346,7850101,B00,,,,6.4,,,,,6.5,5.0,7
46005191,7340129,D01,5.2,,6.4,6.5,,,,,,,7
2083819,7810201,A00,,,,7.6,,,,7.0,7.75,,4
2064264,7340101,A01,,,8.4,8.8,,,,6.75,,,1
2039288,7480201,D01,7.6,,7.4,6.5,,,,,,,0
46008760,7340101,A00,,,,7.0,,,,8.0,7.4,,1
47007238,7380107,A00,,,,7.75,,,,8.0,7.2,,8
35012177,7220201,D01,8.5,,7.6,7.6,,,,,,,8
40000545,7520115,A00,,,,6.0,,,,5.0,6.2,,6
2040471,7340301,A00,,,,7.0,,,,8.25,8.0,,2
35009444,7510202,A00,,,,4.75,,,,4.75,7.6,,5
2003777,7340101,A00,,,,7.75,,,,7.75,8.0,,1
38010416,7480201,A00,,,,6.0,,,,6.75,8.2,,0
47000039,7340120,D01,7.4,,7.6,8.25,,,,,,,1
53003288,7540204,A01,,,5.8,7.8,,,,6.5,,,6
50004368,7480201,D01,9.4,,8.0,6.75,,,,,,,0
40018820,7340115,A00,,,,8.4,,,,7.25,8.0,,1
49001223,7510401,A00,,,,6.0,,,,7.75,7.4,,6
2042824,7340301,A00,,,,6.75,,,,8.75,7.2,,2
49012989,7510401,A00,,,,5.0,,,,6.5,5.6,,6
55003067,7819010,B00,,,,6.25,,,,,5.75,7.0,4
2020673,7340115,A00,,,,8.25,,,,8.25,7.0,,1
35006295,7510303,D01,5.0,,8.0,7.75,,,,,,,5
16004627,7220204,D09,,,6.8,9.0,,,5.4,,,,8
2036821,7340115,D01,7.8,,6.8,7.75,,,,,,,1
54005076,7380107,D01,7.75,,6.8,6.6,,,,,,,8
52008388,7340129,D01,4.8,,6.2,7.25,,,,,,,7
2040373,7340201,A01,,,8.4,7.8,,,,8.0,,,2
45003598,7340101,A01,,,9.0,8.0,,,,8.25,,,1
34009801,7380107,D15,7.0,7.8,7.0,,,,,,,,8
44010948,7340201,A00,,,,7.8,,,,7.5,8.0,,2
37014563,7510303,D01,6.25,,4.6,6.4,,,,,,,5
61004581,7480202,D01,6.0,,6.4,7.8,,,,,,,0
53011726,7220204,D01,9.0,,7.2,6.6,,,,,,,8
2039096,7540106,D07,,,7.0,7.6,,,,,7.5,,7
2035911,7819010,A00,,,,6.5,,,,7.5,8.2,,4
2028662,7510301,A01,,,7.6,8.0,,,,6.5,,,5
35005729,7340201,D01,8.5,,6.2,7.4,,,,,,,2
2034526,7540101,A00,,,,7.25,,,,8.0,7.2,,7
2043799,7540101,A00,,,,7.5,,,,8.0,8.0,,7
50005258,7540106,D07,,,7.4,6.5,,,,,7.0,,7
44000407,7510203,A00,,,,6.5,,,,7.5,6.6,,5
51014672,7340129,A00,,,,8.0,,,,7.75,7.6,,7
37012949,7810202,D01,6.25,,8.0,7.6,,,,,,,4
37005240,7220204,D01,7.75,,8.2,6.8,,,,,,,8
2026437,7810202,A00,,,,7.25,,,,7.75,7.8,,4
38005904,7810202,A00,,,,6.5,,,,7.5,8.0,,4
47003557,7510303,D01,6.75,,5.6,7.6,,,,,,,5
35002103,7340201,D01,8.5,,7.2,7.2,,,,,,,2
2064118,7340201,D01,7.5,,7.8,7.6,,,,,,,2
57008810,7540106,D07,,,6.0,7.8,,,,,7.25,,7
44006258,7340120,A01,,,8.2,8.5,,,,7.0,,,1
37010300,7460108,D01,6.4,,7.6,8.75,,,,,,,0
47000338,7340201,D01,7.75,,8.0,7.8,,,,,,,2
58003197,7340101,A00,,,,9.0,,,,6.75,8.25,,1
2030274,7340201,D01,8.0,,7.6,5.75,,,,,,,2
49011338,7340101,A00,,,,7.75,,,,7.5,7.0,,1
2030976,7510203,D07,,,7.0,7.5,,,,,6.4,,5
46000744,7810201,A01,,,7.8,6.75,,,,8.6,,,4
41009696,7340120,D01,7.4,,8.2,7.75,,,,,,,1
29013406,7480201,A01,,,6.8,7.6,,,,7.75,,,0
40010602,7540204,D01,4.8,,6.2,4.5,,,,,,,6
2007777,7510401,A00,,,,7.75,,,,7.5,8.2,,6
2017954,7520115,D01,5.4,,6.2,7.0,,,,,,,6
35009183,7340115,D01,7.8,,7.8,8.0,,,,,,,1
48011184,7340115,A00,,,,8.0,,,,8.0,7.4,,1
2036249,7340122,A00,,,,8.0,,,,7.75,7.4,,1
2035975,7340301,D01,6.6,,8.2,7.0,,,,,,,2
56009619,7340101,D01,8.75,,7.6,7.6,,,,,,,1
51016517,7540101,A00,,,,6.5,,,,7.25,7.4,,7
43006912,7540101,B00,,,,7.0,,,,,9.25,8.0,7
2079929,7220201,D09,,,5.6,8.25,,,7.8,,,,8
50005657,7480201,D07,,,7.0,7.75,,,,,6.6,,0
46003843,7340120,A00,,,,6.5,,,,7.75,7.6,,1
38001774,7540101,B00,,,,8.25,,,,,7.0,8.0,7
2019172,7810202,D01,7.25,,8.6,7.8,,,,,,,4
47000427,7480201,A00,,,,7.8,,,,7.0,7.5,,0
53015213,7540204,D01,7.5,,4.6,7.2,,,,,,,6
56005397,7340101,D01,8.25,,8.6,6.6,,,,,,,1
48001208,7340201,A01,,,8.0,6.5,,,,8.2,,,2
63002560,7340120,A00,,,,8.25,,,,7.25,7.8,,1
48001149,7340201,A00,,,,7.5,,,,7.75,7.8,,2
52008285,7340201,D01,7.75,,7.4,7.6,,,,,,,2
46003083,7380107,A00,,,,5.75,,,,6.0,7.2,,8
37008262,7340129,D01,6.5,,7.2,6.4,,,,,,,7
2034564,7480201,A01,,,8.2,7.25,,,,7.6,,,0
2012734,7480202,A00,,,,6.5,,,,7.0,7.0,,0
51004831,7460108,A00,,,,6.75,,,,6.75,6.2,,0
44008897,7510303,D07,,,8.0,7.5,,,,,8.0,,5
51002478,7420201,B00,,,,5.5,,,,,7.5,7.4,7
64006243,7340120,D01,7.2,,8.0,7.5,,,,,,,1
51015396,7340120,D01,8.25,,9.0,8.2,,,,,,,1
2003681,7340120,A00,,,,9.0,,,,8.75,7.6,,1
2043867,7480202,D01,6.2,,7.8,6.0,,,,,,,0
47009066,7480201,A00,,,,7.5,,,,6.5,8.2,,0
48030006,7510301,D01,6.5,,5.4,7.2,,,,,,,5
2007709,7340301,D01,8.4,,7.8,7.5,,,,,,,2
37006441,7480201,D07,,,7.2,8.0,,,,,5.6,,0
52004185,7340120,A01,,,6.6,6.25,,,,9.2,,,1
52005795,7340122,A00,,,,7.0,,,,7.75,7.2,,1
37000581,7340115,A00,,,,8.25,,,,8.25,7.6,,1
39010471,7480202,D01,7.4,,7.8,8.0,,,,,,,0
54009750,7810103,D15,5.5,5.4,7.0,,,,,,,,4
47008504,7819009,B00,,,,7.25,,,,,7.75,6.2,4
37005864,7480202,D01,5.5,,7.4,7.0,,,,,,,0
2026246,7340129,D01,6.0,,6.8,6.75,,,,,,,7
2041473,7340123,A01,,,7.8,7.5,,,,6.6,,,3
40001664,7340301,A00,,,,7.0,,,,7.5,8.0,,2
52009911,7220201,D01,7.4,,6.4,6.75,,,,,,,8
2028840,7340201,A01,,,7.6,8.6,,,,7.0,,,2
30009488,7340120,A00,,,,7.75,,,,8.0,7.6,,1
25013292,7810202,D15,7.0,6.8,7.25,,,,,,,,4
48032778,7480202,D07,,,5.6,6.5,,,,,5.6,,0
42013519,7340101,A00,,,,8.4,,,,8.0,7.0,,1
49010036,7510203,D07,,,6.2,7.2,,,,,7.0,,5
2022094,7540101,A00,,,,8.0,,,,7.75,8.5,,7
53015629,7540106,D07,,,6.8,7.0,,,,,7.75,,7
50011127,7540204,D01,7.5,,5.6,5.2,,,,,,,6
53003563,7340101,A00,,,,7.4,,,,8.25,8.0,,1
2078415,7340101,A01,,,8.0,7.75,,,,7.0,,,1
28030369,7380107,D15,7.0,6.2,8.5,,,,,,,,8
2022778,7340129,D01,8.0,,7.4,7.25,,,,,,,7
42007881,7340115,A00,,,,8.2,,,,8.0,7.75,,1
55002757,7340122,A00,,,,7.25,,,,7.75,7.4,,1
61001543,7340129,A00,,,,6.0,,,,8.5,7.6,,7
2007703,7510401,A00,,,,7.5,,,,7.25,7.0,,6
53006672,7510303,A00,,,,6.25,,,,7.5,8.2,,5
2080335,7510203,D01,4.2,,7.2,7.0,,,,,,,5
51007316,7480201,A00,,,,7.75,,,,7.5,8.0,,0
51003540,7340120,D01,8.5,,7.2,8.0,,,,,,,1
52004909,7340122,A00,,,,7.5,,,,8.25,6.6,,1
2036385,7340115,D01,7.6,,8.2,8.0,,,,,,,1
37011466,7420201,B00,,,,8.5,,,,,7.5,7.4,7
53008960,7340201,D01,7.75,,7.4,8.0,,,,,,,2
2079959,7340115,A00,,,,7.0,,,,8.5,7.4,,1
46006694,7340115,A01,,,7.8,8.25,,,,8.0,,,1
2021937,7340205,A00,,,,8.0,,,,7.75,9.0,,2
2005910,7480201,A00,,,,7.5,,,,7.5,7.4,,0
48017082,7340201,A01,,,9.0,7.8,,,,6.75,,,2
2084194,7340101,A00,,,,8.25,,,,8.25,8.8,,1
2072527,7480201,A00,,,,6.25,,,,8.25,7.2,,0
35006781,7340301,D01,8.0,,6.8,7.8,,,,,,,2
41008016,7380107,D01,6.4,,6.2,8.25,,,,,,,8
37005012,7520115,D01,4.0,,6.8,6.75,,,,,,,6
60000104,7340115,D01,7.2,,7.8,8.25,,,,,,,1
2040039,7340101,A00,,,,6.75,,,,7.75,8.2,,1
47010641,7510301,D01,7.5,,7.0,7.6,,,,,,,5
37006132,7340201,D01,7.5,,7.6,7.8,,,,,,,2
2034369,7340115,A00,,,,8.5,,,,7.0,7.2,,1
37015209,7340123,D01,4.8,,8.0,7.75,,,,,,,3
37010894,7340101,A01,,,7.4,7.25,,,,6.8,,,1
49010721,7480201,A00,,,,7.25,,,,8.0,8.0,,0
35001757,7380107,D01,8.25,,5.8,7.2,,,,,,,8
2035309,7510202,D01,6.25,,5.8,5.4,,,,,,,5
52009781,7220204,A01,,,8.0,7.75,,,,6.2,,,8
41014386,7480201,A01,,,6.6,7.6,,,,7.75,,,0
2009109,7480201,D01,7.0,,8.4,8.2,,,,,,,0
56011023,7420201,A01,,,8.0,6.75,,,,7.8,,,7
2048812,7480201,D01,6.75,,9.0,7.0,,,,,,,0
46001470,7810103,D01,7.4,,7.0,7.5,,,,,,,4
2051323,7480201,D01,6.6,,7.4,7.5,,,,,,,0
39002004,7340101,A00,,,,7.5,,,,7.25,8.4,,1
53003154,7510203,D01,7.5,,5.2,5.6,,,,,,,5
49000029,7540106,A00,,,,7.4,,,,7.5,6.0,,7
53014513,7540106,A00,,,,7.0,,,,7.0,6.6,,7
46006225,7220201,D01,9.0,,7.0,7.5,,,,,,,8
48005771,7540106,A00,,,,7.0,,,,7.25,8.0,,7
43006707,7340101,A00,,,,6.75,,,,7.25,6.6,,1
17005627,7510202,D01,7.2,,4.4,6.5,,,,,,,5
2045779,7340301,D01,7.0,,8.8,7.8,,,,,,,2
2021816,7480202,A01,,,6.2,8.0,,,,7.25,,,0
39005788,7810201,D01,7.5,,8.0,6.6,,,,,,,4
37013014,7480201,D01,6.0,,7.0,7.5,,,,,,,0
40008941,7810103,D01,5.8,,5.8,7.75,,,,,,,4
39005565,7340201,A00,,,,8.2,,,,7.75,7.75,,2
2066510,7220201,A01,,,9.0,7.8,,,,6.75,,,8
38014052,7810103,D01,6.2,,7.2,5.25,,,,,,,4
58006706,7340101,D01,7.75,,8.0,7.4,,,,,,,1
51013666,7340201,A00,,,,6.75,,,,7.0,7.2,,2
2088469,7540106,B00,,,,6.8,,,,,6.25,5.5,7
48027918,7540106,D07,,,9.4,8.2,,,,,7.25,,7
37012983,7540101,A00,,,,7.25,,,,6.5,7.6,,7
2032077,7480201,D01,6.6,,7.8,6.5,,,,,,,0
2044183,7480201,D07,,,8.8,8.25,,,,,7.6,,0
2009203,7420201,B00,,,,5.4,,,,,7.25,6.5,7
40010987,7340120,D01,7.5,,8.6,7.8,,,,,,,1
2051325,7810201,A01,,,9.0,6.8,,,,7.25,,,4
52006645,7420201,A00,,,,6.5,,,,7.0,7.2,,7
51012463,7340301,A00,,,,7.5,,,,8.25,6.8,,2
48021275,7340129,A00,,,,7.2,,,,6.5,7.5,,7
35010774,7340122,D01,7.4,,7.0,7.75,,,,,,,1
2010496,7810202,A01,,,8.6,7.2,,,,8.0,,,4
2059968,7340101,A01,,,8.6,8.0,,,,7.25,,,1
53001579,7850101,A00,,,,7.2,,,,4.75,4.75,,7
2042719,7510401,A00,,,,6.0,,,,7.75,7.0,,6
59001368,7810202,D01,8.25,,6.0,7.8,,,,,,,4
61001799,7340205,D07,,,6.8,8.25,,,,,7.0,,2
43000720,7480201,A00,,,,7.5,,,,8.25,7.0,,0
2039121,7340201,A00,,,,7.0,,,,7.75,7.2,,2
48003208,7220201,D01,7.75,,7.4,8.2,,,,,,,8
46003616,7340120,A00,,,,7.5,,,,8.0,8.6,,1
2072007,7480201,A01,,,7.6,6.75,,,,7.2,,,0
60001506,7340129,D01,7.2,,7.2,8.0,,,,,,,7
61005115,7540101,A00,,,,7.5,,,,8.5,7.4,,7
47003306,7340301,D01,7.25,,8.0,8.4,,,,,,,2
56000192,7810103,D01,7.0,,8.6,7.4,,,,,,,4
43007498,7340101,A00,,,,7.75,,,,7.0,7.8,,1
52012718,7340205,D01,6.0,,5.8,6.5,,,,,,,2
44008189,7540101,B00,,,,7.0,,,,,7.5,6.8,7
2010588,7510202,D01,5.6,,6.2,4.75,,,,,,,5
2040111,7510203,D01,6.5,,9.0,6.0,,,,,,,5
56006725,7810103,A00,,,,7.0,,,,8.25,7.75,,4
2039143,7220201,D01,8.8,,7.0,6.25,,,,,,,8
36003878,7380107,A00,,,,6.25,,,,8.0,8.0,,8
2084330,7340301,D01,6.8,,7.4,7.5,,,,,,,2
44004463,7480201,D01,8.4,,7.4,7.5,,,,,,,0
61008891,7540106,A01,,,7.8,8.25,,,,6.4,,,7
2083741,7540101,D07,,,7.2,8.25,,,,,8.6,,7
58003826,7340115,A00,,,,7.0,,,,8.25,8.4,,1
40003564,7340115,A00,,,,7.25,,,,7.0,7.8,,1
2068943,7480201,D01,8.2,,7.2,7.0,,,,,,,0
37009662,7480201,A01,,,8.0,8.0,,,,8.2,,,0
52008418,7340101,D01,6.4,,8.0,6.75,,,,,,,1
47006651,7480201,D01,6.4,,8.2,7.75,,,,,,,0
54011724,7340201,A01,,,8.6,8.0,,,,7.5,,,2
37016102,7540204,D01,5.75,,4.0,6.8,,,,,,,6
32005661,7810103,D01,8.25,,7.6,7.8,,,,,,,4
43002341,7340201,A00,,,,7.75,,,,7.0,7.4,,2
44009194,7480201,D01,7.8,,6.4,7.0,,,,,,,0
40012699,7480201,A01,,,7.0,7.8,,,,8.0,,,0
48031077,7540101,A00,,,,8.25,,,,7.25,8.0,,7
29032431,7540101,B00,,,,7.25,,,,,8.5,7.2,7
53005340,7480201,D01,7.8,,7.6,8.25,,,,,,,0
2026240,7480201,A01,,,8.4,8.0,,,,7.2,,,0
42008203,7810201,A00,,,,7.5,,,,7.0,7.4,,4
30014318,7510303,D07,,,7.0,7.5,,,,,6.0,,5
49006829,7540106,A00,,,,6.75,,,,6.5,7.8,,7
42008279,7340120,D01,7.4,,8.0,7.5,,,,,,,1
41014041,7340301,D01,8.8,,7.0,7.75,,,,,,,2
43001550,7220201,A01,,,9.2,6.8,,,,6.75,,,8
42012236,7380107,D15,8.0,7.6,8.25,,,,,,,,8
2019003,7810202,D01,8.25,,8.0,7.4,,,,,,,4
50010268,7340120,D01,8.0,,7.2,8.0,,,,,,,1
2077924,7480201,A01,,,8.2,7.25,,,,8.6,,,0
51000450,7340201,D01,8.25,,8.6,7.0,,,,,,,2
2018331,7480201,A01,,,7.8,8.0,,,,7.25,,,0
2045225,7340301,A00,,,,7.25,,,,8.25,8.0,,2
2043196,7810201,D01,7.8,,8.0,7.25,,,,,,,4
2010858,7510203,A00,,,,7.0,,,,7.25,5.25,,5
57006361,7810201,D01,6.8,,7.6,7.0,,,,,,,4
48003669,7340201,A00,,,,7.25,,,,7.0,7.0,,2
2043342,7220201,A01,,,8.2,6.25,,,,9.0,,,8
61000598,7340205,A00,,,,5.75,,,,6.25,7.6,,2
2043788,7220201,D01,8.0,,6.8,6.25,,,,,,,8
2001600,7480202,D01,7.75,,7.6,8.0,,,,,,,0
46006044,7480202,D01,4.6,,6.2,6.0,,,,,,,0
38013203,7540101,B00,,,,7.75,,,,,6.75,8.2,7
42000132,7540101,A00,,,,8.4,,,,7.0,8.25,,7
43004676,7510301,D01,4.2,,5.8,6.5,,,,,,,5
2068201,7510301,A00,,,,7.6,,,,6.25,7.75,,5
41014384,7540204,A00,,,,5.0,,,,7.0,7.0,,6
37017364,7810103,D01,7.2,,6.6,9.0,,,,,,,4
49005171,7340301,A00,,,,7.0,,,,7.5,8.6,,2
45001759,7340120,D01,7.6,,6.6,7.75,,,,,,,1
2049924,7340301,A01,,,8.4,7.8,,,,7.75,,,2
2006502,7850101,A00,,,,6.5,,,,7.0,8.0,,7
40016466,7480201,A01,,,8.6,8.2,,,,7.0,,,0
2018100,7480201,D07,,,7.8,6.8,,,,,8.75,,0
39000674,7340101,A01,,,8.6,8.0,,,,6.6,,,1
41003277,7340120,A00,,,,7.5,,,,8.0,8.0,,1
41010042,7510303,A00,,,,6.75,,,,6.5,8.6,,5
42012065,7340120,D01,8.2,,7.0,8.25,,,,,,,1
48000218,7540101,A00,,,,7.75,,,,7.75,8.2,,7
2037113,7480202,D07,,,8.4,8.5,,,,,7.6,,0
37007012,7510203,D01,5.25,,6.0,7.8,,,,,,,5
2033160,7810103,D01,5.0,,6.6,6.5,,,,,,,4
2073457,7510401,D07,,,8.0,7.4,,,,,8.0,,6
52003540,7510203,D01,6.25,,6.4,7.2,,,,,,,5
2065483,7480201,D07,,,7.6,7.75,,,,,7.6,,0
54012655,7340129,D01,6.2,,8.2,8.25,,,,,,,7
2018012,7480201,A01,,,8.0,7.5,,,,8.6,,,0
38003330,7220201,D01,6.6,,6.8,8.75,,,,,,,8
2039057,7510203,D01,7.6,,7.2,6.75,,,,,,,5
2066698,7810201,D01,6.2,,6.8,7.75,,,,,,,4
44009691,7520115,D01,4.0,,6.2,7.0,,,,,,,6
2008538,7510203,A00,,,,6.75,,,,6.5,8.2,,5
61010764,7480201,D01,7.0,,9.0,7.0,,,,,,,0
53000065,7340201,D01,7.6,,5.6,8.5,,,,,,,2
56011961,7510303,D01,5.5,,7.4,5.6,,,,,,,5
35009548,7810201,A00,,,,7.6,,,,6.5,8.25,,4
2060781,7480202,A00,,,,7.75,,,,7.25,8.0,,0
52007749,7220201,D01,8.0,,7.6,7.8,,,,,,,8
55000907,7510401,D07,,,7.4,7.8,,,,,7.75,,6
2062863,7510203,A01,,,7.2,7.75,,,,7.0,,,5
48020795,7819010,B00,,,,8.0,,,,,6.75,7.6,4
38013925,7340115,A00,,,,8.5,,,,8.25,7.4,,1
2018031,7810201,D01,5.6,,7.6,6.25,,,,,,,4
51000008,7510401,A00,,,,7.4,,,,7.5,7.5,,6
2022108,7540101,D07,,,8.0,7.25,,,,,8.8,,7
2034798,7420201,B00,,,,8.0,,,,,7.5,7.4,7
47007121,7540101,A01,,,7.8,8.8,,,,8.5,,,7
47009560,7480201,A00,,,,6.25,,,,7.0,7.8,,0
53010759,7220201,D01,9.0,,7.2,7.6,,,,,,,8
46002595,7340122,A01,,,7.6,8.25,,,,7.4,,,1
48030731,7480202,D01,7.0,,4.8,6.4,,,,,,,0
2067084,7510301,D01,5.5,,6.6,8.0,,,,,,,5
44003831,7480201,A01,,,7.8,7.25,,,,7.2,,,0
59004740,7510303,A00,,,,7.4,,,,7.0,7.5,,5
44009434,7220201,D01,7.75,,9.0,7.2,,,,,,,8
40002834,7340201,D01,7.5,,8.6,7.8,,,,,,,2
35002013,7340201,D01,9.25,,7.6,7.0,,,,,,,2
48021269,7510401,B00,,,,6.0,,,,,8.25,6.25,6
42013077,7340129,D01,7.6,,7.8,6.5,,,,,,,7
2070057,7540106,A00,,,,7.4,,,,7.25,7.0,,7
47008979,7510303,D01,7.0,,5.2,7.4,,,,,,,5
46007334,7340201,D01,7.75,,7.0,7.8,,,,,,,2
44004924,7540101,B00,,,,8.5,,,,,8.0,7.8,7
46003293,7220201,D01,7.25,,8.8,7.6,,,,,,,8
50007825,7510401,A01,,,6.0,5.75,,,,6.4,,,6
48026190,7340122,A00,,,,7.25,,,,7.0,7.4,,1
56007272,7810201,D15,7.25,5.8,7.0,,,,,,,,4
40017552,7810201,D01,7.6,,6.0,6.25,,,,,,,4
47011829,7810201,A00,,,,6.0,,,,6.75,7.4,,4
2016820,7340201,A00,,,,7.0,,,,7.5,7.4,,2
2017509,7340120,A00,,,,7.0,,,,8.0,8.0,,1
44004694,7540101,A00,,,,8.25,,,,7.5,7.8,,7
2040412,7340201,A01,,,8.2,7.6,,,,7.75,,,2
2051128,7340201,A00,,,,6.5,,,,7.0,7.6,,2
58008139,7480201,A00,,,,8.0,,,,7.75,8.0,,0
2043898,7340301,A00,,,,7.0,,,,7.25,7.6,,2
47000211,7480201,D01,8.8,,8.0,8.0,,,,,,,0
2008883,7420201,B00,,,,7.4,,,,,7.25,5.5,7
48029782,7540101,A00,,,,8.6,,,,7.75,8.0,,7
40004146,7340115,D01,7.0,,6.8,8.0,,,,,,,1
43008887,7340115,A00,,,,7.75,,,,8.0,7.6,,1
40006316,7340201,A00,,,,7.8,,,,7.5,7.75,,2
60002068,7510303,A00,,,,7.6,,,,4.5,6.0,,5
2023502,7480201,D01,7.0,,9.2,7.4,,,,,,,0
2054461,7380107,D01,7.75,,8.8,6.6,,,,,,,8
2002394,7510203,D01,4.5,,8.6,4.8,,,,,,,5
48022734,7220201,D01,7.75,,7.8,7.4,,,,,,,8
41011246,7480201,A00,,,,8.25,,,,7.5,7.6,,0
53010332,7480201,A01,,,7.8,8.0,,,,8.5,,,0
43004411,7340120,A01,,,7.8,7.5,,,,7.6,,,1
2064493,7480201,D01,6.5,,9.2,7.0,,,,,,,0
41003369,7810201,D01,6.2,,5.4,8.0,,,,,,,4
2071373,7380107,D01,7.5,,7.8,6.8,,,,,,,8
56012230,7810202,D01,7.75,,9.0,7.0,,,,,,,4
2070108,7340201,D01,7.5,,8.8,7.4,,,,,,,2
50009688,7510401,B00,,,,8.2,,,,,8.0,7.0,6
46001870,7810202,D01,6.6,,7.8,8.0,,,,,,,4
2081912,7510401,A00,,,,6.25,,,,7.75,6.6,,6
49002565,7220201,D01,8.0,,8.6,7.4,,,,,,,8
40009608,7510202,A00,,,,5.0,,,,6.5,6.0,,5
53008398,7810103,A01,,,7.8,7.25,,,,7.8,,,4
50007071,7480202,A01,,,7.4,7.0,,,,8.0,,,0
28033135,7340122,D01,5.0,,8.0,9.0,,,,,,,1
61006652,7510202,D01,5.2,,6.6,7.25,,,,,,,5
48010978,7480201,D01,7.75,,7.2,8.2,,,,,,,0
40019722,7340120,A00,,,,8.0,,,,7.5,7.6,,1
2002343,7810201,D01,7.4,,7.0,7.5,,,,,,,4
47004071,7340120,A00,,,,7.6,,,,8.0,7.25,,1
2034980,7340101,D01,7.6,,6.4,7.5,,,,,,,1
2034915,7540101,A00,,,,7.25,,,,7.5,7.8,,7
2068924,7510401,B00,,,,7.25,,,,,6.0,6.2,6
59005331,7540101,D07,,,6.6,8.6,,,,,8.25,,7
2045993,7510303,D01,7.6,,7.0,7.25,,,,,,,5
44010564,7540106,A01,,,6.6,7.4,,,,6.0,,,7
60000725,7510303,D01,6.5,,4.0,7.4,,,,,,,5
48009908,7220201,D01,7.5,,9.2,7.2,,,,,,,8
2043687,7480201,D07,,,9.0,7.0,,,,,8.25,,0
1048085,7340201,D01,6.6,,6.8,7.75,,,,,,,2
2051888,7540101,D07,,,7.2,7.5,,,,,8.4,,7
37003152,7380107,D01,6.6,,7.0,7.0,,,,,,,8
43006488,7340129,A00,,,,7.5,,,,7.5,5.4,,7
39007364,7480201,A01,,,8.0,7.75,,,,8.4,,,0
40007416,7480202,A01,,,7.4,5.8,,,,6.0,,,0
48019503,7810201,A00,,,,7.25,,,,6.5,7.8,,4
48029941,7340120,A01,,,8.2,8.4,,,,7.25,,,1
2018540,7810201,D15,6.0,4.6,7.5,,,,,,,,4
48008642,7510203,A00,,,,8.6,,,,7.0,8.0,,5
45003342,7220201,A01,,,9.0,8.2,,,,6.25,,,8
