SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
40004139,7340120,D01,7.0,,8.6,7.75,,,,,,,1
49010620,7380107,A00,,,,7.75,,,,7.5,8.0,,5
2021356,7380107,A00,,,,7.4,,,,6.5,8.0,,5
51005650,7480201,A00,,,,7.75,,,,7.75,8.2,,0
44013540,7340115,D01,6.8,,7.4,8.25,,,,,,,1
58004598,7340115,A01,,,8.2,8.0,,,,7.2,,,1
2065034,7850101,D07,,,7.0,6.25,,,,,6.0,,4
55001869,7510203,A00,,,,5.75,,,,7.25,7.2,,3
53001613,7540106,A00,,,,7.0,,,,8.0,6.8,,4
2037526,7540106,A00,,,,7.2,,,,6.5,5.75,,4
2010744,7819009,B00,,,,7.0,,,,,6.0,6.6,2
44008301,7510202,D01,5.2,,6.4,6.25,,,,,,,3
2069972,7420201,B00,,,,7.8,,,,,6.75,7.5,4
43003119,7340120,D01,6.2,,7.4,9.0,,,,,,,1
34010199,7340115,A01,,,7.6,7.25,,,,9.0,,,1
2050166,7340301,A00,,,,7.8,,,,7.75,8.0,,1
2017915,7340101,A00,,,,6.75,,,,7.5,8.0,,1
2014902,7340115,D01,8.2,,8.4,6.75,,,,,,,1
2067664,7540106,A00,,,,6.5,,,,7.25,8.0,,4
2080166,7480201,D07,,,8.0,7.5,,,,,8.6,,0
46000182,7380107,D15,7.5,7.2,7.0,,,,,,,,5
2072060,7340120,A01,,,8.2,7.25,,,,6.4,,,1
46008762,7340201,D01,7.75,,7.4,7.8,,,,,,,1
2073094,7510303,D01,5.4,,7.2,7.0,,,,,,,3
4001234,7540101,D07,,,7.4,7.5,,,,,8.0,,4
50008452,7510301,D01,4.2,,6.0,8.25,,,,,,,3
2071275,7340301,D01,6.8,,7.6,6.5,,,,,,,1
42005719,7340101,D01,5.2,,7.4,8.0,,,,,,,1
2079984,7810202,D15,7.75,8.2,6.25,,,,,,,,2
47002755,7220204,D01,8.0,,8.6,6.8,,,,,,,6
52006590,7480201,D01,8.25,,7.0,7.0,,,,,,,0
56009777,7340129,A00,,,,6.6,,,,6.25,8.25,,4
35005822,7510401,D07,,,7.0,7.2,,,,,7.5,,3
37004050,7340120,D01,7.75,,8.6,8.2,,,,,,,1
48008550,7819010,A00,,,,5.5,,,,8.0,7.4,,2
37008529,7540101,A00,,,,7.25,,,,7.5,8.0,,4
2014633,7540101,A01,,,7.4,7.75,,,,7.6,,,4
2067644,7480201,A00,,,,7.25,,,,7.75,7.0,,0
49012316,7340201,A00,,,,8.0,,,,8.5,7.4,,1
2084480,7819009,A00,,,,6.25,,,,7.0,7.6,,2
53003477,7810202,D01,7.25,,7.4,7.8,,,,,,,2
2025289,7220201,A01,,,9.0,8.0,,,,7.75,,,6
48023142,7340201,A00,,,,8.25,,,,7.5,8.2,,1
47011927,7420201,B00,,,,5.25,,,,,7.25,7.2,4
37009920,7340301,A00,,,,8.0,,,,7.25,8.0,,1
2070163,7810202,D01,7.25,,9.0,6.8,,,,,,,2
39009723,7510202,D01,6.5,,5.8,7.0,,,,,,,3
53006301,7810201,A00,,,,7.25,,,,7.25,7.6,,2
2011619,7540101,B00,,,,8.25,,,,,8.25,8.6,4
46004581,7510203,D01,5.2,,6.6,7.25,,,,,,,3
53007026,7510202,A00,,,,5.0,,,,6.5,7.4,,3
46003007,7480201,A00,,,,7.8,,,,7.25,7.0,,0
2065399,7480202,A00,,,,7.4,,,,6.25,8.0,,0
48006453,7340129,D01,7.4,,6.8,8.0,,,,,,,4
56007839,7510301,D01,3.8,,5.4,6.75,,,,,,,3
48001578,7510301,D01,4.8,,6.4,6.75,,,,,,,3
38010211,7380107,A00,,,,7.4,,,,6.75,7.5,,5
37010688,7220204,D01,7.25,,8.6,8.6,,,,,,,6
34013562,7340301,A00,,,,8.25,,,,8.25,7.8,,1
37016269,7380107,D01,6.6,,8.0,7.0,,,,,,,5
61001237,7340201,A00,,,,8.2,,,,6.5,8.25,,1
45003971,7810202,A00,,,,7.75,,,,7.0,6.8,,2
2023366,7810201,D01,7.0,,8.8,6.8,,,,,,,2
2062354,7340101,A00,,,,6.75,,,,7.25,7.6,,1
43002259,7340201,A00,,,,8.0,,,,6.75,7.5,,1
49014208,7510203,D01,6.0,,6.4,5.75,,,,,,,3
48025596,7510303,D01,6.6,,7.2,7.5,,,,,,,3
39008920,7340301,A01,,,8.4,8.2,,,,6.5,,,1
42009048,7510202,D01,5.8,,7.4,7.0,,,,,,,3
2018359,7480202,D07,,,6.0,7.75,,,,,8.0,,0
30013611,7540106,A00,,,,7.6,,,,7.0,7.25,,4
43000463,7380107,A00,,,,6.0,,,,7.75,7.2,,5
38013742,7220204,D01,7.5,,7.4,7.4,,,,,,,6
45002997,7810201,A00,,,,8.0,,,,7.25,7.25,,2
60000744,7460108,D01,7.4,,5.2,6.25,,,,,,,0
35000156,7810103,D01,6.6,,6.8,8.5,,,,,,,2
40010011,7420201,B00,,,,5.5,,,,,6.75,7.0,4
2015999,7380107,D01,8.0,,8.2,7.6,,,,,,,5
46009529,7480201,A00,,,,7.8,,,,7.5,7.75,,0
46004745,7340301,A00,,,,7.8,,,,6.5,8.25,,1
2064908,7480202,A00,,,,6.5,,,,7.0,8.2,,0
2014697,7340115,A00,,,,8.25,,,,8.25,7.2,,1
2012131,7510301,D07,,,5.6,5.5,,,,,7.0,,3
47000149,7340101,A00,,,,8.4,,,,8.25,7.25,,1
35003092,7220201,A01,,,7.6,8.0,,,,8.2,,,6
37017898,7480201,D01,6.4,,8.0,6.5,,,,,,,0
2022687,7480201,A01,,,9.0,8.4,,,,6.5,,,0
2033584,7819010,A00,,,,6.25,,,,5.75,7.4,,2
38008396,7540101,B00,,,,7.0,,,,,7.5,7.0,4
39009152,7510303,D01,4.4,,6.6,5.25,,,,,,,3
2037288,7480201,D01,8.0,,6.4,7.0,,,,,,,0
44007023,7480201,D07,,,8.4,7.8,,,,,7.75,,0
43007135,7340101,A01,,,7.6,8.0,,,,5.2,,,1
53001448,7220201,D01,8.75,,7.8,7.6,,,,,,,6
50000249,7480201,A00,,,,8.25,,,,7.25,8.2,,0
33009611,7510203,A00,,,,7.75,,,,7.75,8.0,,3
2080440,7810201,D01,7.5,,9.2,7.4,,,,,,,2
2064838,7540101,B00,,,,7.25,,,,,6.25,7.6,4
53004238,7810202,D01,8.5,,7.0,7.6,,,,,,,2
38012491,7480201,A00,,,,7.5,,,,7.5,8.2,,0
43001523,7380107,A00,,,,8.0,,,,7.0,6.8,,5
40011596,7480201,A00,,,,8.4,,,,6.75,6.75,,0
53011837,7810103,D01,4.8,,6.8,8.25,,,,,,,2
2070022,7340201,A00,,,,7.8,,,,7.0,8.0,,1
41000450,7480202,D01,6.0,,7.2,6.5,,,,,,,0
48001237,7220201,D01,8.0,,8.4,7.4,,,,,,,6
2064330,7480201,D01,6.0,,9.0,7.0,,,,,,,0
44009070,7340101,A00,,,,8.2,,,,7.0,8.5,,1
54001544,7340115,D01,6.6,,8.6,8.25,,,,,,,1
49014012,7340301,D01,5.8,,7.2,7.0,,,,,,,1
51002042,7480201,D01,7.4,,8.6,8.25,,,,,,,0
52010363,7220201,D01,8.0,,8.2,7.4,,,,,,,6
47003796,7510203,D01,8.5,,8.6,8.2,,,,,,,3
37003312,7540101,A01,,,7.4,6.5,,,,8.0,,,4
2071638,7850101,A00,,,,6.6,,,,5.5,5.75,,4
29013954,7340301,D01,7.2,,6.0,8.25,,,,,,,1
52008401,7510303,D01,6.75,,4.6,6.2,,,,,,,3
37001106,7540101,D07,,,7.6,8.5,,,,,9.0,,4
2042159,7510203,A00,,,,7.4,,,,8.0,6.25,,3
2035775,7480201,A00,,,,7.25,,,,8.75,7.8,,0
2071562,7540101,D07,,,7.8,8.0,,,,,8.5,,4
53014031,7480201,A00,,,,7.25,,,,7.0,7.6,,0
2006049,7340101,D01,7.6,,7.6,7.25,,,,,,,1
37012645,7340115,D01,7.0,,9.2,8.6,,,,,,,1
35000999,7340115,D01,8.25,,8.4,7.6,,,,,,,1
35006904,7340301,A00,,,,8.2,,,,6.5,8.25,,1
2009741,7510301,D01,5.5,,8.2,6.6,,,,,,,3
2072801,7480201,A01,,,8.2,8.6,,,,6.25,,,0
2030327,7340301,A00,,,,6.0,,,,9.0,6.8,,1
63002956,7340120,D01,6.4,,7.4,8.0,,,,,,,1
2069709,7480202,D01,5.0,,7.4,7.75,,,,,,,0
49007193,7540101,A00,,,,7.25,,,,8.75,8.2,,4
2049488,7340301,D01,8.0,,7.6,7.6,,,,,,,1
37012426,7810202,D01,7.25,,8.0,6.8,,,,,,,2
48004705,7480201,D01,6.0,,9.0,7.6,,,,,,,0
53007589,7380107,A00,,,,7.0,,,,7.0,6.8,,5
37018187,7340120,A00,,,,7.5,,,,7.75,8.2,,1
37011604,7510303,A00,,,,6.5,,,,8.0,6.4,,3
2006451,7480202,D01,7.6,,7.0,6.75,,,,,,,0
51010984,7540101,A00,,,,9.25,,,,8.0,8.0,,4
47009397,7540204,A00,,,,6.8,,,,5.75,6.5,,3
53007054,7850101,A01,,,7.8,6.0,,,,5.2,,,4
2061385,7480201,D07,,,8.2,8.8,,,,,7.0,,0
57005481,7540106,D07,,,8.2,7.6,,,,,7.5,,4
38000306,7220204,D01,7.2,,8.2,8.75,,,,,,,6
44003969,7340301,A00,,,,7.75,,,,8.5,8.0,,1
39010335,7540101,D07,,,7.4,7.75,,,,,7.4,,4
2079153,7380107,A00,,,,7.8,,,,7.5,7.5,,5
2034159,7540106,A00,,,,7.4,,,,7.5,7.25,,4
48013156,7340101,A00,,,,7.5,,,,7.0,7.8,,1
44008706,7540101,B00,,,,7.0,,,,,6.5,8.0,4
2062489,7510202,A00,,,,6.75,,,,7.0,7.2,,3
41011959,7510202,D01,6.25,,6.6,8.8,,,,,,,3
48003395,7810202,D01,7.75,,7.2,7.8,,,,,,,2
47007793,7340301,A01,,,8.2,7.6,,,,6.75,,,1
37013422,7340115,D01,8.2,,7.4,8.0,,,,,,,1
42006221,7340115,A00,,,,7.5,,,,8.5,8.2,,1
2064906,7510301,A00,,,,6.0,,,,7.5,7.8,,3
42011923,7340201,A01,,,8.2,8.0,,,,6.75,,,1
35012200,7510401,D07,,,8.8,8.0,,,,,7.5,,3
39003627,7220201,D01,7.25,,7.8,8.6,,,,,,,6
41005278,7340301,A01,,,7.4,7.5,,,,8.4,,,1
46007694,7340201,A00,,,,8.0,,,,8.5,7.5,,1
2035672,7850101,A00,,,,5.25,,,,6.75,7.0,,4
41007621,7220201,D01,7.8,,7.6,7.0,,,,,,,6
2030385,7340123,D01,5.4,,7.0,6.5,,,,,,,1
35010639,7380107,D15,7.0,4.0,8.5,,,,,,,,5
53013013,7340120,D01,6.8,,7.6,9.0,,,,,,,1
37012697,7220201,D01,7.5,,8.6,7.6,,,,,,,6
2009378,7480201,A01,,,7.8,6.75,,,,7.0,,,0
2080422,7340201,A00,,,,5.25,,,,7.25,7.8,,1
35007555,7220201,D01,8.6,,7.6,8.25,,,,,,,6
35007857,7340101,D01,8.0,,7.2,8.0,,,,,,,1
40004635,7340120,A00,,,,7.5,,,,6.25,7.6,,1
52003840,7220201,D01,7.75,,8.8,8.0,,,,,,,6
56009238,7810201,A00,,,,7.25,,,,7.5,7.6,,2
2043664,7220201,D01,7.4,,7.8,8.25,,,,,,,6
40007593,7340301,A00,,,,7.6,,,,7.25,7.75,,1
48029837,7510202,A00,,,,7.6,,,,5.5,7.25,,3
46001735,7340115,D01,8.0,,8.4,8.0,,,,,,,1
48032853,7380107,D01,4.4,,7.6,7.25,,,,,,,5
43002618,7380107,A00,,,,7.25,,,,8.0,8.0,,5
52003207,7340129,D01,5.4,,6.6,7.0,,,,,,,4
2079357,7510203,A00,,,,7.6,,,,4.25,4.5,,3
2080015,7850101,A00,,,,6.6,,,,5.5,5.5,,4
37009420,7510303,A00,,,,8.2,,,,5.25,6.5,,3
42010551,7380107,A00,,,,7.4,,,,7.0,6.5,,5
2045399,7380107,D01,7.25,,9.4,7.4,,,,,,,5
47008238,7510202,A00,,,,7.2,,,,6.0,7.25,,3
51019660,7810103,D01,6.2,,5.4,9.0,,,,,,,2
51014998,7480201,A00,,,,8.2,,,,8.0,7.0,,0
46005323,7340301,A00,,,,8.6,,,,6.75,7.75,,1
52003371,7340201,A01,,,8.8,8.4,,,,7.5,,,1
30009572,7340101,A00,,,,8.8,,,,7.25,7.75,,1
48022274,7819010,D07,,,6.2,5.5,,,,,6.2,,2
37015822,7340301,D01,7.75,,7.2,7.8,,,,,,,1
2050605,7510301,D07,,,8.2,8.0,,,,,7.0,,3
53006790,7540101,D07,,,6.4,7.75,,,,,7.6,,4
2007634,7510301,A00,,,,7.4,,,,6.5,6.75,,3
57009554,7340301,A00,,,,8.6,,,,7.0,7.25,,1
44006195,7480201,D01,7.0,,7.2,7.0,,,,,,,0
50005018,7810103,D01,7.8,,7.2,8.0,,,,,,,2
2066779,7510203,A00,,,,7.6,,,,7.75,8.25,,3
51016630,7540101,B00,,,,7.5,,,,,7.0,6.6,4
2042478,7220201,D01,7.75,,8.8,8.0,,,,,,,6
49015525,7510301,A00,,,,7.8,,,,5.75,5.25,,3
59005369,7480202,D01,5.8,,7.8,8.5,,,,,,,0
51015366,7480201,D01,6.75,,7.8,7.8,,,,,,,0
54008566,7340123,A00,,,,7.0,,,,7.0,8.0,,1
2008480,7480201,D01,6.2,,7.4,7.75,,,,,,,0
48025382,7480202,A00,,,,7.8,,,,6.0,5.5,,0
2068487,7340101,A01,,,8.0,7.75,,,,7.6,,,1
47006697,7340129,D01,5.0,,6.2,8.0,,,,,,,4
2017927,7819009,A00,,,,5.5,,,,6.25,7.0,,2
53003456,7220204,D01,8.0,,8.0,7.0,,,,,,,6
2055481,7480201,A00,,,,8.4,,,,8.0,7.25,,0
56004962,7420201,A00,,,,7.25,,,,7.5,7.0,,4
2032443,7480201,A00,,,,7.5,,,,8.25,7.0,,0
35007899,7510301,A00,,,,6.5,,,,7.0,7.6,,3
49006691,7480201,A00,,,,7.0,,,,7.5,8.8,,0
48015103,7810103,A00,,,,8.5,,,,6.25,7.6,,2
53006252,7340120,A00,,,,7.75,,,,8.0,7.8,,1
52003413,7340101,A00,,,,7.25,,,,7.0,7.4,,1
40019396,7480201,A01,,,8.0,7.5,,,,8.0,,,0
31008595,7340129,D01,4.6,,6.2,7.75,,,,,,,4
45000998,7340201,A00,,,,6.75,,,,6.5,7.6,,1
48026467,7340201,D01,5.8,,7.2,8.25,,,,,,,1
2033185,7340101,D01,7.2,,7.0,7.75,,,,,,,1
35008356,7460108,A00,,,,7.0,,,,7.0,5.2,,0
52006106,7540101,D07,,,9.0,8.8,,,,,7.75,,4
53005638,7540204,A00,,,,5.75,,,,6.5,7.0,,3
56008873,7340122,D01,6.4,,7.4,8.25,,,,,,,1
35001426,7510303,A00,,,,7.8,,,,7.25,6.25,,3
2045707,7480201,D01,7.4,,8.6,7.5,,,,,,,0
2077853,7540101,B00,,,,7.25,,,,,7.5,6.0,4
51013432,7340123,A00,,,,5.0,,,,6.5,6.8,,1
2065457,7480201,A00,,,,8.0,,,,7.0,7.4,,0
53008138,7340101,A00,,,,7.25,,,,7.0,7.6,,1
37014126,7340120,A01,,,8.0,7.5,,,,8.0,,,1
2008576,7510301,D01,6.2,,7.8,6.25,,,,,,,3
60005465,7220201,D01,7.4,,7.0,7.25,,,,,,,6
44003771,7480202,D07,,,7.8,8.0,,,,,7.2,,0
2001602,7480201,D01,8.2,,8.0,8.0,,,,,,,0
2023912,7340120,A01,,,8.0,8.4,,,,7.25,,,1
2023466,7540106,D07,,,8.0,7.8,,,,,6.5,,4
2062209,7510401,D07,,,6.4,6.25,,,,,6.0,,3
35003437,7810201,D01,6.2,,6.8,7.75,,,,,,,2
46009794,7510303,A00,,,,7.5,,,,7.5,7.8,,3
37001463,7340101,A01,,,7.2,8.5,,,,7.2,,,1
2036826,7810201,D01,5.2,,6.6,6.5,,,,,,,2
48000554,7340129,D01,6.6,,5.2,6.25,,,,,,,4
48025684,7510303,A00,,,,8.0,,,,7.5,7.2,,3
30014626,7340301,D01,8.5,,6.8,7.8,,,,,,,1
53007337,7340115,D01,8.2,,6.6,8.5,,,,,,,1
2065057,7480201,D07,,,6.6,7.25,,,,,8.0,,0
35012717,7220204,D01,9.0,,7.8,8.0,,,,,,,6
2048615,7540106,A00,,,,7.4,,,,6.25,7.5,,4
2073421,7340201,A00,,,,8.0,,,,7.25,8.5,,1
60000608,7380107,A00,,,,8.4,,,,7.0,7.5,,5
57008253,7480201,D07,,,7.2,7.0,,,,,7.0,,0
2068093,7420201,B00,,,,6.8,,,,,6.25,4.75,4
2043038,7340205,A00,,,,7.0,,,,7.5,7.6,,1
28032175,7480201,D01,8.4,,7.2,8.5,,,,,,,0
43006732,7340201,D01,6.0,,8.2,7.75,,,,,,,1
38011645,7340115,D01,7.8,,7.4,8.25,,,,,,,1
48007736,7819010,A01,,,5.6,6.25,,,,8.6,,,2
57006134,7420201,B00,,,,7.2,,,,,8.0,6.75,4
54010514,7220201,D01,7.0,,6.6,7.5,,,,,,,6
44011290,7340101,A00,,,,8.4,,,,7.25,8.0,,1
61003083,7340123,A00,,,,6.5,,,,6.75,7.4,,1
37000982,7480201,D07,,,7.8,7.8,,,,,8.25,,0
2039486,7480201,D07,,,8.4,7.0,,,,,8.4,,0
51018028,7480201,A00,,,,7.75,,,,7.0,7.2,,0
59000764,7540105,B00,,,,7.6,,,,,4.5,6.25,4
50012282,7510301,A00,,,,7.2,,,,7.0,7.0,,3
2015484,7340301,A00,,,,6.0,,,,7.75,7.4,,1
35009946,7520115,D01,3.0,,5.8,7.75,,,,,,,3
63003320,7380107,A00,,,,6.25,,,,7.75,7.2,,5
47005588,7380107,D01,7.5,,6.0,8.0,,,,,,,5
2050161,7340201,D01,8.0,,8.2,7.8,,,,,,,1
52012371,7340123,A00,,,,7.25,,,,6.0,7.6,,1
49006242,7540105,B00,,,,6.0,,,,,5.25,6.0,4
40004689,7510303,A00,,,,5.75,,,,6.0,7.0,,3
2062060,7340101,A01,,,7.2,7.25,,,,7.8,,,1
2044675,7510202,A00,,,,7.0,,,,7.25,6.6,,3
2036143,7480201,A00,,,,8.0,,,,7.75,8.6,,0
2078845,7480202,D01,6.25,,4.6,6.6,,,,,,,0
39007416,7510301,A00,,,,8.0,,,,6.0,6.0,,3
2079991,7340129,A00,,,,6.25,,,,6.5,7.2,,4
36003569,7540204,A00,,,,7.8,,,,7.75,7.0,,3
2075094,7220201,A01,,,8.2,7.0,,,,7.4,,,6
2039253,7510203,D07,,,7.4,7.0,,,,,7.8,,3
37006301,7510203,A00,,,,7.75,,,,8.5,8.4,,3
46002179,7480201,A01,,,9.4,7.4,,,,6.75,,,0
46005978,7810202,D01,7.75,,6.4,8.2,,,,,,,2
2042166,7480201,D01,8.6,,6.8,6.75,,,,,,,0
51018406,7510203,D01,3.6,,6.0,6.5,,,,,,,3
37004067,7480201,A00,,,,6.25,,,,8.5,6.8,,0
2055240,7480202,D01,6.25,,7.0,6.6,,,,,,,0
2036350,7340129,A00,,,,7.25,,,,7.25,8.0,,4
48025920,7819009,A00,,,,6.5,,,,8.0,7.2,,2
55000173,7480201,A00,,,,7.8,,,,7.5,7.75,,0
2084719,7510301,A01,,,8.0,7.5,,,,5.6,,,3
46006018,7480201,D01,7.5,,7.0,7.8,,,,,,,0
2025309,7480201,D01,7.75,,7.6,7.8,,,,,,,0
48010032,7510301,D07,,,3.6,6.0,,,,,7.2,,3
61002848,7420201,B00,,,,5.0,,,,,6.25,5.8,4
37008417,7340115,D01,9.4,,7.8,7.25,,,,,,,1
49011644,7540101,A01,,,8.4,9.0,,,,7.75,,,4
52002606,7510303,A01,,,8.2,7.75,,,,7.4,,,3
2053726,7510401,A00,,,,7.5,,,,7.25,6.8,,3
39006001,7480201,A01,,,7.4,8.4,,,,6.75,,,0
37005669,7510203,D01,5.75,,5.0,7.0,,,,,,,3
48025985,7540101,A00,,,,7.5,,,,9.0,8.8,,4
47012747,7380107,D15,7.5,4.4,6.75,,,,,,,,5
37005959,7520115,D01,5.8,,7.0,6.75,,,,,,,3
2006723,7810201,D01,5.2,,6.4,7.0,,,,,,,2
2039437,7510203,A01,,,8.4,7.8,,,,7.25,,,3
2082511,7810202,D01,7.2,,8.2,7.5,,,,,,,2
2078555,7340205,D01,7.6,,7.0,6.75,,,,,,,1
2068659,7340201,D01,7.0,,7.2,6.5,,,,,,,1
54002953,7340120,A01,,,8.4,7.75,,,,7.4,,,1
40005433,7340115,A01,,,7.8,8.2,,,,7.5,,,1
52003713,7220201,D01,7.75,,8.6,7.8,,,,,,,6
49010896,7850101,A00,,,,5.8,,,,3.75,7.25,,4
51018653,7380107,D15,7.0,6.0,8.75,,,,,,,,5
49011157,7510301,A00,,,,7.2,,,,5.25,7.0,,3
2079001,7340201,A01,,,8.4,8.2,,,,7.0,,,1
2057837,7380107,A00,,,,8.2,,,,7.0,8.25,,5
51004716,7810103,A00,,,,7.75,,,,7.0,7.6,,2
2054021,7510401,B00,,,,7.25,,,,,6.5,6.4,3
57009329,7340101,A00,,,,7.75,,,,8.0,7.8,,1
48009045,7380107,D01,7.6,,6.4,8.0,,,,,,,5
51014863,7220201,D01,7.0,,7.6,8.75,,,,,,,6
2048656,7340301,D01,7.25,,7.6,8.0,,,,,,,1
46000439,7540106,A00,,,,7.0,,,,7.0,7.8,,4
46003667,7510203,A00,,,,7.75,,,,7.0,7.4,,3
46006975,7340122,A01,,,8.6,6.75,,,,7.8,,,1
2013938,7480202,D01,6.0,,7.2,6.5,,,,,,,0
49001177,7510301,D01,5.75,,6.2,5.2,,,,,,,3
45003820,7340301,A00,,,,8.0,,,,7.0,8.25,,1
37016272,7340101,D01,8.0,,7.6,7.8,,,,,,,1
2012534,7340201,D01,7.25,,8.0,7.6,,,,,,,1
52005400,7520115,D01,5.0,,5.6,5.25,,,,,,,3
49005190,7480201,D01,8.0,,7.2,7.6,,,,,,,0
40002758,7340122,A00,,,,6.75,,,,7.75,7.4,,1
2062832,7480202,A01,,,5.2,6.5,,,,7.2,,,0
54012666,7220201,D01,7.0,,6.8,8.5,,,,,,,6
40020323,7340120,D01,7.4,,6.8,7.75,,,,,,,1
51012332,7340101,D01,8.5,,7.4,7.8,,,,,,,1
42010965,7510303,D01,8.0,,7.6,6.6,,,,,,,3
2046336,7540106,A00,,,,6.25,,,,5.75,6.4,,4
48015407,7810202,D01,6.6,,6.8,7.5,,,,,,,2
37002959,7480201,D01,8.2,,8.0,6.75,,,,,,,0
52005440,7510401,A00,,,,7.0,,,,5.5,6.75,,3
2021850,7340120,D01,7.5,,8.8,7.2,,,,,,,1
40017845,7340101,A01,,,8.6,8.8,,,,7.0,,,1
47009752,7380107,A00,,,,6.0,,,,7.0,7.6,,5
2056202,7340101,A00,,,,8.0,,,,8.25,8.5,,1
35005489,7340301,A00,,,,8.25,,,,7.5,7.0,,1
35004698,7510202,A00,,,,7.0,,,,5.5,6.5,,3
61003997,7540105,B00,,,,6.75,,,,,6.25,7.2,4
2082610,7510303,A00,,,,6.6,,,,4.25,6.75,,3
2007919,7340201,A01,,,6.6,7.75,,,,7.8,,,1
40005314,7480201,D07,,,7.0,7.25,,,,,6.6,,0
53003150,7340129,D01,5.4,,5.8,8.75,,,,,,,4
2031529,7540105,A00,,,,6.25,,,,6.25,6.4,,4
38000669,7340120,A00,,,,7.5,,,,6.75,7.6,,1
27008707,7340205,D01,5.4,,8.0,7.0,,,,,,,1
49011065,7540101,A00,,,,8.25,,,,8.0,8.0,,4
2053107,7340205,A01,,,6.0,7.0,,,,7.0,,,1
2077831,7810201,D15,5.5,5.4,7.5,,,,,,,,2
2054971,7810201,D01,7.25,,8.8,7.2,,,,,,,2
56010056,7340201,A00,,,,8.0,,,,6.5,7.75,,1
37017589,7380107,A00,,,,7.0,,,,8.0,6.4,,5
2034675,7810202,D15,8.5,4.4,7.75,,,,,,,,2
32003478,7340120,A00,,,,8.8,,,,7.75,7.25,,1
2035303,7340120,A00,,,,6.75,,,,7.25,8.4,,1
2071691,7480201,D07,,,7.2,8.0,,,,,8.0,,0
2039337,7220204,D01,6.75,,9.0,7.6,,,,,,,6
2034134,7810201,D01,6.0,,5.6,7.25,,,,,,,2
40006655,7510202,A01,,,5.8,6.0,,,,6.0,,,3
38005171,7420201,A00,,,,7.4,,,,6.75,6.75,,4
55002764,7810202,A01,,,8.2,8.0,,,,6.5,,,2
2045494,7510203,A00,,,,8.2,,,,6.0,7.25,,3
48017095,7819009,A01,,,6.4,5.5,,,,4.8,,,2
53007154,7540101,D07,,,8.8,8.0,,,,,7.75,,4
53007339,7420201,D07,,,6.8,6.75,,,,,7.6,,4
59006130,7540106,D07,,,6.4,7.0,,,,,8.0,,4
54010655,7340201,D01,8.5,,6.4,7.2,,,,,,,1
2063945,7480201,A01,,,6.8,7.25,,,,8.0,,,0
2080177,7420201,B00,,,,7.4,,,,,6.25,6.25,4
37007748,7510202,D01,4.0,,6.2,6.25,,,,,,,3
2035156,7380107,D01,4.4,,7.0,7.5,,,,,,,5
51019607,7340201,A00,,,,7.0,,,,6.75,7.4,,1
44011376,7340120,A01,,,8.6,8.0,,,,6.75,,,1
47004446,7340115,A00,,,,7.5,,,,8.75,8.0,,1
2042882,7480201,A01,,,8.0,8.0,,,,8.25,,,0
35012444,7510301,A00,,,,7.8,,,,5.0,4.0,,3
43001830,7819009,B00,,,,7.0,,,,,7.25,7.0,2
33011208,7340115,A00,,,,8.5,,,,7.0,7.8,,1
2027736,7480202,D01,6.0,,4.4,6.6,,,,,,,0
53006722,7540106,A00,,,,7.2,,,,6.5,7.5,,4
35007479,7340129,A00,,,,7.8,,,,6.0,7.75,,4
31001793,7340115,D01,8.4,,8.0,9.0,,,,,,,1
2011524,7510301,D01,7.0,,7.6,7.0,,,,,,,3
37014122,7510203,A00,,,,6.5,,,,7.5,7.4,,3
49000418,7220204,A01,,,7.2,7.8,,,,7.75,,,6
42001284,7380107,A00,,,,6.5,,,,6.5,7.0,,5
46008241,7510203,D01,6.25,,7.8,6.0,,,,,,,3
2076656,7850101,A00,,,,6.0,,,,6.25,5.5,,4
46005385,7340201,D01,6.5,,7.6,8.2,,,,,,,1
39004000,7340101,D01,7.6,,8.4,7.0,,,,,,,1
53006682,7510203,A00,,,,5.8,,,,6.5,7.25,,3
38005192,7380107,A00,,,,7.8,,,,6.75,7.75,,5
54011601,7380107,D15,6.5,5.0,7.75,,,,,,,,5
2070622,7810201,D01,7.25,,8.8,7.8,,,,,,,2
37016148,7340115,D01,8.2,,7.4,8.5,,,,,,,1
56010621,7340122,D01,7.4,,7.6,7.25,,,,,,,1
35009295,7220201,A01,,,9.0,8.0,,,,8.0,,,6
47000748,7480201,D07,,,7.0,6.5,,,,,7.4,,0
2015534,7810201,D01,6.2,,7.0,7.5,,,,,,,2
2023003,7380107,D01,7.8,,7.2,7.5,,,,,,,5
41007561,7510203,D07,,,6.4,5.5,,,,,4.8,,3
49005715,7220201,A01,,,7.6,9.0,,,,7.75,,,6
2020361,7480201,D01,7.25,,9.0,7.4,,,,,,,0
38001297,7220201,D01,7.8,,6.8,7.0,,,,,,,6
56009517,7480202,A00,,,,7.25,,,,7.25,8.2,,0
2046290,7380107,D15,6.75,6.8,7.75,,,,,,,,5
2042203,7819009,B00,,,,7.5,,,,,6.5,7.0,2
28004205,7510203,D01,4.6,,7.2,8.5,,,,,,,3
41009897,7340115,A01,,,8.0,7.8,,,,8.75,,,1
40006154,7340101,A00,,,,8.4,,,,6.5,8.25,,1
2046926,7510303,D01,6.8,,7.4,6.0,,,,,,,3
